city,poi_id,poi_name,poi_category,place_id,review_id,source_review_id,review_date,review_rating,review_text,provider_language,detected_language,language_group,review_author,collection_date,source_platform,review_order_within_poi
Fukui,ChIJe6rxXfqb-F8RTntGomrpyqM,Katsuyama Castle,castle_historic,ChIJe6rxXfqb-F8RTntGomrpyqM,23f0317ad2e9,Ci9DQUlRQUNvZENodHljRjlvT21jd1lVWnBhMVJxYmt0a1dFeDRWMUJ5ZFhwelNGRRAB,2025-06-18T12:13:23+00:00,4,성 안에 들어가보진 않았지만 설산을 배경으로 한 가쓰야마성은 너무도 아름답다. 사진은 합성한것 같지만 실제로는 잘 어울리고 조화롭다.,en,ko,other_non_english_non_japanese,Reviewer_89274D,2026-06-08,google_maps_outscraper,46
Fukui,ChIJe6rxXfqb-F8RTntGomrpyqM,Katsuyama Castle,castle_historic,ChIJe6rxXfqb-F8RTntGomrpyqM,389f5163907e,ChZDSUhNMG9nS0VJQ0FnTURvdVl5WFNBEAE,2025-04-26T15:45:14+00:00,4,"Bonito, mas achei caro a entrada .",en,pt,other_non_english_non_japanese,Reviewer_26A705,2026-06-08,google_maps_outscraper,57
Fukui,ChIJe6rxXfqb-F8RTntGomrpyqM,Katsuyama Castle,castle_historic,ChIJe6rxXfqb-F8RTntGomrpyqM,fd831e1e168f,ChZDSUhNMG9nS0VJQ0FnTUNvLTVxSE9nEAE,2025-04-20T08:38:22+00:00,5,สถานที่มีความขลัง เงีบบสงบ สวยงาม,en,th,other_non_english_non_japanese,Reviewer_A5FD71,2026-06-08,google_maps_outscraper,58
Fukui,ChIJe6rxXfqb-F8RTntGomrpyqM,Katsuyama Castle,castle_historic,ChIJe6rxXfqb-F8RTntGomrpyqM,e21b4abf9103,ChdDSUhNMG9nS0VJQ0FnSURmOHZEUHZ3RRAB,2025-01-05T09:37:14+00:00,5,Passei pela cidade e de longe avistei o museu o constraste com a neve é perfeito! Tirei as fotos de dentro do carro pois sabia que estava fechado nos meses de dezembro a março !,en,pt,other_non_english_non_japanese,Reviewer_1092C2,2026-06-08,google_maps_outscraper,62
Fukui,ChIJe6rxXfqb-F8RTntGomrpyqM,Katsuyama Castle,castle_historic,ChIJe6rxXfqb-F8RTntGomrpyqM,d8b25675d42b,ChdDSUhNMG9nS0VJQ0FnSUMzc2JLMTJ3RRAB,2024-11-06T14:23:47+00:00,5,수요일 휴관인거 당일에 알았음. 그래서 그냥 멀리서 사진만 찍음. 눈에 잘띔,en,ko,other_non_english_non_japanese,Reviewer_829BC6,2026-06-08,google_maps_outscraper,67
Fukui,ChIJeXrpXVzr-F8RyAOcr44yWRM,Maruoka Castle,castle_historic,ChIJeXrpXVzr-F8RyAOcr44yWRM,4ec4e1a41821,Ci9DQUlRQUNvZENodHljRjlvT25KRU1rOWhXVGxrV0daT2EzRnRZM2cxWjBKVFZtYxAB,2026-05-22T07:53:15+00:00,3,"7月迄改装中
無料駐車場",en,zh-tw,other_non_english_non_japanese,Reviewer_AAF80A,2026-06-08,google_maps_outscraper,3
Fukui,ChIJeXrpXVzr-F8RyAOcr44yWRM,Maruoka Castle,castle_historic,ChIJeXrpXVzr-F8RyAOcr44yWRM,4548d37a01ef,Ci9DQUlRQUNvZENodHljRjlvT2xwR2NrbFhORTQyWjNkV05HcG5WRmgzY2xFMWNGRRAB,2026-05-10T14:40:05+00:00,4,"36.丸岡城 - 續日本百大名城的印章就在 霞ケ城公園管理事務所 (可不用入城)

城的車位不多，可能要到就近的停車場，這城需不大，大約一小時便可遊一圈。",en,zh-tw,other_non_english_non_japanese,Reviewer_347351,2026-06-08,google_maps_outscraper,29
Fukui,ChIJeXrpXVzr-F8RyAOcr44yWRM,Maruoka Castle,castle_historic,ChIJeXrpXVzr-F8RyAOcr44yWRM,7c527b4266fa,Ci9DQUlRQUNvZENodHljRjlvT21KSlgzWmZORGxuY2pOVFYycDFPVkF5YlhGVGNuYxAB,2026-04-14T04:39:22+00:00,4,"丸岡城（Maruoka Castle）位於福井縣坂井市，是一座擁有悠久歷史與獨特建築風格的古城。它最著名的身分是**「日本現存十二天守」**之一，也是北陸地方唯一保存至今的江戶時代以前的天守閣。

以下是丸岡城的詳細介紹：

---

## 1. 歷史背景
* **建造年份：** 始建於天正4年（1576年）。
* **建造者：** 由織田信長手下的名將**柴田勝家**命其外甥**柴田勝豐**所建，目的是為了防範一向一揆（宗教起義）。
* **別名：** 又稱為**「霞城」**。傳說當敵人襲來時，城前的古井會吐出大霧將城堡遮蔽，因而得名。

## 2. 建築特色
丸岡城的天守閣規模雖小，卻充滿了戰國時代的古樸與剛毅：

* **古老的石垣：** 採用的堆砌方式稱為**「野面積」**（野面積み），即使用未經加工的自然石塊堆疊。這種方式雖然外觀粗獷，但排水性極佳，堅固耐用。
* **笏谷石屋瓦：** 這是丸岡城最大的特色。考慮到北陸地區冬季嚴寒且積雪深重，一般的瓦片容易凍裂，因此整座天守閣使用了約 **6,000 片**由當地特產「笏谷石」製成的石瓦，總重量高達 **120 公噸**。
* **陡峭的樓梯：** 城內的木製樓梯極其陡峭（傾斜度達 **65度** 與 **67度**），遊客攀登時通常需要藉助一旁的輔助繩索，這也是為了防禦敵軍迅速攻入而設計的。

## 3. 櫻花名所
丸岡城是**「日本櫻名所100選」**之一。
* 城池周邊種植了約 **400 棵**染井吉野櫻。
* 每年 4 月上旬至中旬櫻花盛開時，整座古城彷彿浮在粉紅色的花海之上，完美契合了「霞城」的美名。夜晚也會舉行點燈活動，景色極為迷人。

## 4. 「一筆啟上」與日本最短家書
在丸岡城下的公園內，立有一座**「一筆啟上之碑」**。
這源於德川家康的家臣本多重次在戰場上寫給妻子的一封信，被譽為日本最短的家書：
> **「一筆啟上，火之用心，阿仙莫啼，馬肥矣。」**
> （簡要告知：注意火燭，別讓孩子阿仙哭泣，把馬餵肥。）
信中的「阿仙」後來成為了丸岡藩的第一代藩主本多成重。丸岡町也因此每年舉辦全國性的「日本最短書信」比賽。

---

## 旅遊資訊
* **地址：** 福井縣坂井市丸岡町霞町1-59
* **交通：** 從 JR「福井站」搭乘巴士約 40-50 分鐘即可抵達；若從「蘆原溫泉站」出發則約 20 分鐘。
* **開放時間：** 08:30 - 17:00（最後入場 16:30）

如果您喜歡歷史建築與攝影，丸岡城那種充滿力量感的石垣與石瓦，絕對是北陸行程中不可錯過的亮點。",en,zh-tw,other_non_english_non_japanese,Reviewer_E1A7FD,2026-06-08,google_maps_outscraper,70
Fukui,ChIJeXrpXVzr-F8RyAOcr44yWRM,Maruoka Castle,castle_historic,ChIJeXrpXVzr-F8RyAOcr44yWRM,cf268915a6bd,Ci9DQUlRQUNvZENodHljRjlvT2xCdVNXOTJkRWhZV1ZnNE0xb3hVa1Z2WkROd1EzYxAB,2026-04-08T12:58:26+00:00,4,有纪念价值的城堡,en,zh-cn,other_non_english_non_japanese,Reviewer_646214,2026-06-08,google_maps_outscraper,78
Fukui,ChIJeXrpXVzr-F8RyAOcr44yWRM,Maruoka Castle,castle_historic,ChIJeXrpXVzr-F8RyAOcr44yWRM,7b4ddc5733e0,Ci9DQUlRQUNvZENodHljRjlvT2xCemJYZEpTWHBKYkhRNWVFazNVUzFzVWtsRWNIYxAB,2026-04-07T03:15:59+00:00,5,Beautiful Sakura trees!,en,et,other_non_english_non_japanese,Reviewer_DF33DA,2026-06-08,google_maps_outscraper,84
Fukui,ChIJeXrpXVzr-F8RyAOcr44yWRM,Maruoka Castle,castle_historic,ChIJeXrpXVzr-F8RyAOcr44yWRM,7644e11c6af9,Ci9DQUlRQUNvZENodHljRjlvT2tGSWFIZG5RUzFZZDJ4Nk1VZGliMUZrUTBoeVZsRRAB,2026-04-04T11:43:16+00:00,4,"Alleen voor de foto hier naar toe gereden.
Ondanks de regen is het een leuke foto geworden.",en,nl,other_non_english_non_japanese,Reviewer_64283B,2026-06-08,google_maps_outscraper,90
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,e1fd9b7329a5,Ci9DQUlRQUNvZENodHljRjlvT2tJeWVUSnBZamxNZHpVNE1GbFRVR0ZmTjBFMU0zYxAB,2026-05-07T01:07:44+00:00,4,"오후4시경 도착해서 바삐움직이며 경내를 둘러보았다. 일본의 사찰은 우리나라의 사찰과 많이 다르다는걸 매번 느끼지만 이곳도 그렇다. 이곳의 포인트는 대블이 모셔진곳에 많은 부처님이 벽을 가득채우고 있다는 것이다. sns에 많이 노출되서 호기심에 방문해봤는데 sns에서 본 그 이상도 이하도 아닌듯… 사찰앞 상가단지는 거의 문의 닫혀있고 노후되서 인적이 없는것 같았다. 물론 늦은시간 방문이라서 일수도 있지만 직접 접한 분위기는 철수한 상점가 느낌이다.  sns사진이 목적이라면 방문해보길, 일부러 찾아가는건 비추",en,ko,other_non_english_non_japanese,Reviewer_8EF6DF,2026-06-08,google_maps_outscraper,20
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,a17570079556,Ci9DQUlRQUNvZENodHljRjlvT21oYVNETnVObE51UjNoelpFaGFVekJqU1dWTGQwRRAB,2026-04-27T12:10:13+00:00,5,O mais lindo que já fui.,en,pt,other_non_english_non_japanese,Reviewer_2F287A,2026-06-08,google_maps_outscraper,30
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,f28d909225b7,Ci9DQUlRQUNvZENodHljRjlvT2xJNGJuZzJWRGxtZVVWYWJIQkVUbXd0YUVGWmRtYxAB,2026-04-21T22:31:15+00:00,5,"Não tenho palavras pra descrever esse lugar, é emocionante tudo aqui é grandioso, você não pode perder a oportunidade de visitar !",en,pt,other_non_english_non_japanese,Reviewer_C20CAF,2026-06-08,google_maps_outscraper,37
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,a05b7eba7b10,Ci9DQUlRQUNvZENodHljRjlvT2tnM1VIaFJiV2RGUXpoQlpqbFRXVVJ3VG1aSE1rRRAB,2026-04-18T15:23:36+00:00,5,"Lugar incrível, energia surreal, muito tranquilo o ambiente, quem tem vontade de ir conhecer, não percam tempo.",en,pt,other_non_english_non_japanese,Reviewer_F4327E,2026-06-08,google_maps_outscraper,44
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,ad2638618306,Ci9DQUlRQUNvZENodHljRjlvT2sxSWNuazROREJmU0hOWU9VdDJabkZoY1V0dmVIYxAB,2026-04-14T21:43:03+00:00,5,"Gewoon indrukwekkend, aanrader",en,af,other_non_english_non_japanese,Reviewer_696582,2026-06-08,google_maps_outscraper,46
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,faa27d7679b3,Ci9DQUlRQUNvZENodHljRjlvT2tacVIyZFpWM3BZZUdGSmJIRnVORTVUYzJaTFJrRRAB,2026-04-08T06:26:25+00:00,5,"Lo visité a punto de cerrar, así que tuve la inmensa suerte de que no estaba concurrido.
Y la poca suerte de no poder subir a la pagoda. Algunas zonas parecían en construcción o reparación.
Nada más entrar te empapas del ambiente de veneración del lugar, con su incienso encendido y un gran  buda sentado, flanqueado por otros cuatro de pie, detrás de unas inmensas columnas.
Especialmente llama la atención las otras 1200 figuras de budas que adornan las paredes.
Visita obligatoria para quién le guste la historia de los templos e influencias chinas.
Enclave precioso , lugar impresionante .",en,es,other_non_english_non_japanese,Reviewer_C18127,2026-06-08,google_maps_outscraper,52
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,2c9c1c0925c8,Ci9DQUlRQUNvZENodHljRjlvT2xjeWNIcExWelU1V1V4eVVVdHJlR3cxZGtndGFYYxAB,2026-04-07T00:31:01+00:00,5,Khá là đẹp,en,vi,other_non_english_non_japanese,Reviewer_0C2BC9,2026-06-08,google_maps_outscraper,55
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,3456427303be,Ci9DQUlRQUNvZENodHljRjlvT2tzdExUVkhTSE5mTm05cGVFVkxPWFZ1U2tGMVVsRRAB,2026-04-05T02:00:20+00:00,3,Bello però sul sito internet c'era scritto che la pagoda era aperta dal 20 marzo e invece 4 aprile trovata chiusa,en,it,other_non_english_non_japanese,Reviewer_F05277,2026-06-08,google_maps_outscraper,57
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,863e2b049045,Ci9DQUlRQUNvZENodHljRjlvT25Ob1kzcFhWM0ZGTFhSMlVURkJPVUUyWTJzMVdVRRAB,2026-04-04T00:16:40+00:00,3,圧倒的虚無感。,en,zh-cn,other_non_english_non_japanese,Reviewer_70BAC9,2026-06-08,google_maps_outscraper,58
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,d2298e7fc3b9,Ci9DQUlRQUNvZENodHljRjlvT20xcE9HTldURVZRV1VwdmRubGpNMWRIVkU1MWNtYxAB,2026-03-02T17:36:16+00:00,5,Lugar maravilhoso 💖,en,pt,other_non_english_non_japanese,Reviewer_8BE116,2026-06-08,google_maps_outscraper,75
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,02e3a4d54ac4,Ci9DQUlRQUNvZENodHljRjlvT25wTmVFNUJXbkY2TjNZNVEyeENTVGhyU0VwelprRRAB,2026-01-26T16:08:21+00:00,5,在殿前平靜的懺悔中，感受視覺與聽覺的沉浸式體驗！,en,ko,other_non_english_non_japanese,Reviewer_D812D9,2026-06-08,google_maps_outscraper,85
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,0d6d2e168699,Ci9DQUlRQUNvZENodHljRjlvT20xNFMxUk9NSGR0YlcwMmRWOUxjMlJYV0dGWWRGRRAB,2026-01-19T03:21:52+00:00,5,"Chùa rất lớn, ấn tượng về các pho tượng khổng lồ",en,vi,other_non_english_non_japanese,Reviewer_DB39CB,2026-06-08,google_maps_outscraper,88
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,c4c7a1ee0d51,Ci9DQUlRQUNvZENodHljRjlvT2twSFUwYzVlR0pIU0ZZMlZGbFVlSG8xYmtGbldGRRAB,2026-01-15T09:51:19+00:00,5,"Diese Tempelanlage ist sehr eindrucksvoll. Sie scheint noch recht unbekannt zu sein, deshalb gab es keinerlei Wartezeit und nur sehr wenige Besucher. Leider liegt die Anlage etwas abgelegen, aber genau das trägt auch zur entspannten Stimmung bei.",en,de,other_non_english_non_japanese,Reviewer_80E137,2026-06-08,google_maps_outscraper,91
Fukui,ChIJURrLAcCb-F8R7ve1owwGkFQ,Echizen Daibutsu,temple_shrine,ChIJURrLAcCb-F8R7ve1owwGkFQ,1153ad133239,Ci9DQUlRQUNvZENodHljRjlvT21kTGVsa3paMkpWYlRCM1RYZG9abE5GV1dwS1NWRRAB,2026-01-03T08:30:11+00:00,4,"Tôi đã đến đây vào ngày tuyết rơi lạnh nhưng rất đẹp!
Ngôi chùa rất to và rộng lớn, từ chùa nhìn qua ngọn tháp rất đẹp,tương chùa có tượng Phật to ở Chánh điện, 2 bên được đặt nhiều tượng Phật rất trang nghiêm,bên hong chùa có nhiều hàng cây lá vàng , tôi sẽ cố gắng được đến lần tiếp theo vào mùa thu",en,vi,other_non_english_non_japanese,Reviewer_2353BC,2026-06-08,google_maps_outscraper,99
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,545d98ba7517,Ci9DQUlRQUNvZENodHljRjlvT25SR05sOVFlSFo2WTNoUWFtcHRNUzFuTkZsVVdGRRAB,2026-05-24T05:37:20+00:00,3,"一般般,敦賀交通不方便.",en,ko,other_non_english_non_japanese,Reviewer_BA28A7,2026-06-08,google_maps_outscraper,0
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,a37d4e635361,Ci9DQUlRQUNvZENodHljRjlvT2xNeFozRlhkamxFYW5KbFYwcHNOamMyVUhsbVRsRRAB,2026-04-14T01:12:21+00:00,5,เป็นศาลเจ้าที่มีเสาโทริอิใหญ่ 1 ใน 3 ของญี่ปุ่นเลยทีเดียว เป็นสถานที่ที่ผู้คนเข้มาสักการะ ขอพร และนำเครื่องรางติดตัว มีทั้ง ให้ความสุข,en,th,other_non_english_non_japanese,Reviewer_4EA978,2026-06-08,google_maps_outscraper,40
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,7bea44b54b91,Ci9DQUlRQUNvZENodHljRjlvT2tWeGVUZFZTRmhKUTFrdFRuWlVibTFzVXpab05YYxAB,2026-04-12T08:40:53+00:00,3,很漂亮，值得一來,en,zh-tw,other_non_english_non_japanese,Reviewer_C131F1,2026-06-08,google_maps_outscraper,41
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,db198ea25210,Ci9DQUlRQUNvZENodHljRjlvT2paR2FGaEtSMFp5UzFjdFpITlBjMmwxTlVGdmJHYxAB,2026-03-21T02:05:05+00:00,5,"很喜歡它的名字有
在當地有「阿氣神宮（KEISAN）」的暱稱，很可愛

門前吸睛的紅色大鳥居建於1645年，高度達11公尺，順利躲過了戰火摧殘保存到現在，和奈良春日大社與廣島的嚴島神宮的鳥居並列為日本三大木造鳥居",en,zh-tw,other_non_english_non_japanese,Reviewer_F68E78,2026-06-08,google_maps_outscraper,60
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,09846418c669,Ci9DQUlRQUNvZENodHljRjlvT25sVWRsZHhjRzVJUzJSa1FuTmFibUkzVlVJNWFYYxAB,2026-03-17T14:00:12+00:00,5,2026／1／29 來到敦賀，就是離京都最近也最容易下雪的城市，而氣比神宮則是必訪，沿著車站前的商店街長廊就可以走到，也可以搭巴士很快抵達。住在京都的我，純粹來玩雪，不用跑太遠，這個冬日已經來了2次，都是大雪紛飛，好不浪漫！,en,zh-tw,other_non_english_non_japanese,Reviewer_C0D0D8,2026-06-08,google_maps_outscraper,64
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,6efa4765c646,Ci9DQUlRQUNvZENodHljRjlvT201VWNUVTFhRmhzTmpOblNsbDFiR2RXVUZsRVpGRRAB,2026-03-14T01:40:06+00:00,5,สวยงามมาก ดูสงบ ร่มรื่น,en,th,other_non_english_non_japanese,Reviewer_4449D1,2026-06-08,google_maps_outscraper,66
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,5e3fc0569658,Ci9DQUlRQUNvZENodHljRjlvT2pNNFpqaEpjMjR0WmpCelpEbFZNVmt3YVY5eVMzYxAB,2026-03-11T12:07:54+00:00,5,Super temple. Même le jardin est sympa. Il y a des carpes dans l’eau. Très peu de monde. Tout était vraiment super. Ça vaut le détour. De plus il y a des parkings gratuits juste à côté.,en,fr,other_non_english_non_japanese,Reviewer_630416,2026-06-08,google_maps_outscraper,68
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,717913cc753e,Ci9DQUlRQUNvZENodHljRjlvT21OeGRXbHplRXRtTlZwR1EzZGlhMjFmZEZSMWRGRRAB,2026-02-26T13:09:17+00:00,4,不错，喜欢的人可以路顺去看下。就在车站附近，走路25分钟可以到的,en,zh-cn,other_non_english_non_japanese,Reviewer_D542FB,2026-06-08,google_maps_outscraper,77
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,006468753403,Ci9DQUlRQUNvZENodHljRjlvT2s4MGFWQXpYM0poVWxsbVgybFRObkp4YVZoU1VWRRAB,2026-02-07T08:11:54+00:00,5,非常雄伟的神宫,en,zh-cn,other_non_english_non_japanese,Reviewer_F3CCE4,2026-06-08,google_maps_outscraper,91
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,5434707c5339,Ci9DQUlRQUNvZENodHljRjlvT25Ob1VVZEdVemhtT1hwRVZGZDZTRkJKTFZZeWMzYxAB,2026-02-04T09:05:21+00:00,5,"值得造訪
離敦賀站走路約15分鐘",en,ko,other_non_english_non_japanese,Reviewer_90921B,2026-06-08,google_maps_outscraper,92
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,fcc66d575183,Ci9DQUlRQUNvZENodHljRjlvT21kUGRUWjVkV1ZHWlMwMU5XVnRZVTR5TmtsNE9GRRAB,2026-02-04T02:47:53+00:00,5,超級美麗！紅而巨大的鳥居被白雪點綴,en,ko,other_non_english_non_japanese,Reviewer_5B1897,2026-06-08,google_maps_outscraper,94
Fukui,ChIJ6bzBzd_6AWARLbfcyIwSzXc,Kehi Grand Shrine,temple_shrine,ChIJ6bzBzd_6AWARLbfcyIwSzXc,b90557d9da57,Ci9DQUlRQUNvZENodHljRjlvT2pGcmEzQnBWbTQ0TjBSMVJtNVRMWGhtUVdSdVMyYxAB,2026-02-02T12:37:51+00:00,5,寧靜祥和 一個很舒服且充滿能量之所在,en,ko,other_non_english_non_japanese,Reviewer_B5B8D6,2026-06-08,google_maps_outscraper,96
Fukui,ChIJbwogDLK_-F8RXM2xGQqH-2o,Fukui Prefectural Museum,museum_cultural,ChIJbwogDLK_-F8RXM2xGQqH-2o,18d1b53c8e08,Ci9DQUlRQUNvZENodHljRjlvT2pVM1JFVjJWM2hEWlhsTmQzSlFPRk55Ykd4a1VGRRAB,2026-04-23T12:25:41+00:00,5,มันน่าตื่นเต้นที่มาเห็นไดโนเสาร์ที่นี่ การเดินทางสะดวกค่ะ,en,th,other_non_english_non_japanese,Reviewer_B49F7E,2026-06-08,google_maps_outscraper,11
Fukui,ChIJbwogDLK_-F8RXM2xGQqH-2o,Fukui Prefectural Museum,museum_cultural,ChIJbwogDLK_-F8RXM2xGQqH-2o,e96f0faac86b,Ci9DQUlRQUNvZENodHljRjlvT2t3d01qWmlVMlZ1TW1GVmNsWmtTV3BvVldreWIyYxAB,2025-12-13T02:21:15+00:00,5,"Lugar fantástico, faz com que a gente volte no tempo, era Showa.",en,pt,other_non_english_non_japanese,Reviewer_991D8F,2026-06-08,google_maps_outscraper,29
Fukui,ChIJbwogDLK_-F8RXM2xGQqH-2o,Fukui Prefectural Museum,museum_cultural,ChIJbwogDLK_-F8RXM2xGQqH-2o,6dee107c215c,ChdDSUhNMG9nS0VJQ0FnTUNBdnUySTBRRRAB,2025-02-01T07:56:03+00:00,4,福井县的历史，一个曾经很繁荣富足的农业县。,en,zh-cn,other_non_english_non_japanese,Reviewer_C97200,2026-06-08,google_maps_outscraper,81
Fukui,ChIJbwogDLK_-F8RXM2xGQqH-2o,Fukui Prefectural Museum,museum_cultural,ChIJbwogDLK_-F8RXM2xGQqH-2o,b5f7816e6f2b,ChZDSUhNMG9nS0VJQ0FnSUNueU1IT2VBEAE,2024-09-22T06:55:18+00:00,3,福井県立博物館,en,ko,other_non_english_non_japanese,Reviewer_18C035,2026-06-08,google_maps_outscraper,91
Fukui,ChIJs9voyKmk-F8RhYo0Lt2Qj3A,Ichijodani Asakura Ruins,castle_historic,ChIJs9voyKmk-F8RhYo0Lt2Qj3A,9e826502c1b7,Ci9DQUlRQUNvZENodHljRjlvT2t4S1FXZG9Na1ZUYW5CbFNUTXdVa05MUzAxM05VRRAB,2026-05-10T14:34:26+00:00,4,周邊的地方很舒服，沒有太多山路。,en,ko,other_non_english_non_japanese,Reviewer_347351,2026-06-08,google_maps_outscraper,12
Fukui,ChIJs9voyKmk-F8RhYo0Lt2Qj3A,Ichijodani Asakura Ruins,castle_historic,ChIJs9voyKmk-F8RhYo0Lt2Qj3A,7c1702aa645f,Ci9DQUlRQUNvZENodHljRjlvT2taSmQwcHhSRGw2Y2xOUU0xWTFTWFJSTjNGbVNuYxAB,2026-04-13T04:19:29+00:00,5,入口的那棵櫻花樹十分美麗。,en,ko,other_non_english_non_japanese,Reviewer_DC4ADE,2026-06-08,google_maps_outscraper,37
Fukui,ChIJs9voyKmk-F8RhYo0Lt2Qj3A,Ichijodani Asakura Ruins,castle_historic,ChIJs9voyKmk-F8RhYo0Lt2Qj3A,40b60e461ac2,Ci9DQUlRQUNvZENodHljRjlvT2xOeFFsVTJZWFo2TjNGRlRuQkJiM0JQU25kdlZFRRAB,2026-04-02T11:57:51+00:00,5,"一乘谷遺跡春櫻季節很值得拜訪，櫻花跟復原的建築相映成趣，可惜大概只開了一半，過幾天應該會更好。（造訪日期2026/04/01）
一乘谷的地形易守難攻，不過還是難敵第六天魔王，那著名的黃金頭顱酒杯 QAQ
這邊大概逛了兩小時，慢慢走了一圈，谷的兩端還有些零散的景點就沒去了",en,zh-tw,other_non_english_non_japanese,Reviewer_B185D6,2026-06-08,google_maps_outscraper,44
